xWS	rho[g/cm^3]	n_e[pm^-3]	P[N/m^2]	mu_F_e[MeV]
1.00000e-03	2.26009e+24	1.20788e+07	7.18276e+37	1.39557e+02
1.02332e-03	2.10906e+24	1.20788e+07	6.70276e+37	1.39557e+02
1.04719e-03	1.96812e+24	1.20788e+07	6.25484e+37	1.39557e+02
1.07161e-03	1.83659e+24	1.20788e+07	5.83685e+37	1.39557e+02
1.09660e-03	1.71386e+24	1.20788e+07	5.44680e+37	1.39557e+02
1.12218e-03	1.59933e+24	1.20788e+07	5.08281e+37	1.39557e+02
1.14835e-03	1.49245e+24	1.20788e+07	4.74314e+37	1.39557e+02
1.17513e-03	1.39272e+24	1.20788e+07	4.42617e+37	1.39557e+02
1.20254e-03	1.29965e+24	1.20788e+07	4.13039e+37	1.39557e+02
1.23059e-03	1.21280e+24	1.20788e+07	3.85437e+37	1.39557e+02
1.25929e-03	1.13175e+24	1.20788e+07	3.59680e+37	1.39557e+02
1.28866e-03	1.05612e+24	1.20788e+07	3.35644e+37	1.39557e+02
1.31871e-03	9.85543e+23	1.20788e+07	3.13214e+37	1.39557e+02
1.34947e-03	9.19682e+23	1.20788e+07	2.92283e+37	1.39557e+02
1.38094e-03	8.58223e+23	1.20788e+07	2.72751e+37	1.39557e+02
1.41315e-03	8.00871e+23	1.20788e+07	2.54524e+37	1.39557e+02
1.44611e-03	7.47352e+23	1.20788e+07	2.37515e+37	1.39557e+02
1.47983e-03	6.97409e+23	1.20788e+07	2.21643e+37	1.39557e+02
1.51435e-03	6.50804e+23	1.20788e+07	2.06831e+37	1.39557e+02
1.54966e-03	6.07313e+23	1.20788e+07	1.93010e+37	1.39557e+02
1.58581e-03	5.66728e+23	1.20788e+07	1.80111e+37	1.39557e+02
1.62279e-03	5.28856e+23	1.20788e+07	1.68075e+37	1.39557e+02
1.66064e-03	4.93515e+23	1.20788e+07	1.56844e+37	1.39557e+02
1.69937e-03	4.60535e+23	1.20788e+07	1.46362e+37	1.39557e+02
1.73900e-03	4.29759e+23	1.20788e+07	1.36581e+37	1.39557e+02
1.77956e-03	4.01040e+23	1.20788e+07	1.27454e+37	1.39557e+02
1.82106e-03	3.74240e+23	1.20788e+07	1.18937e+37	1.39557e+02
1.86354e-03	3.49231e+23	1.20788e+07	1.10989e+37	1.39557e+02
1.90700e-03	3.25893e+23	1.20788e+07	1.03572e+37	1.39557e+02
1.95147e-03	3.04114e+23	1.20788e+07	9.66507e+36	1.39557e+02
1.99699e-03	2.83792e+23	1.20788e+07	9.01919e+36	1.39557e+02
2.04356e-03	2.64827e+23	1.20788e+07	8.41648e+36	1.39557e+02
2.09122e-03	2.47129e+23	1.20788e+07	7.85404e+36	1.39557e+02
2.14000e-03	2.30615e+23	1.20788e+07	7.32919e+36	1.39557e+02
2.18991e-03	2.15204e+23	1.20788e+07	6.83941e+36	1.39557e+02
2.24098e-03	2.00822e+23	1.20788e+07	6.38236e+36	1.39557e+02
2.29325e-03	1.87402e+23	1.20788e+07	5.95585e+36	1.39557e+02
2.34673e-03	1.74879e+23	1.20788e+07	5.55785e+36	1.39557e+02
2.40146e-03	1.63192e+23	1.20788e+07	5.18644e+36	1.39557e+02
2.45747e-03	1.52287e+23	1.20788e+07	4.83986e+36	1.39557e+02
2.51478e-03	1.42110e+23	1.20788e+07	4.51643e+36	1.39557e+02
2.57343e-03	1.32613e+23	1.20788e+07	4.21462e+36	1.39557e+02
2.63345e-03	1.23751e+23	1.20788e+07	3.93298e+36	1.39557e+02
2.69487e-03	1.15481e+23	1.20788e+07	3.67015e+36	1.39557e+02
2.75772e-03	1.07764e+23	1.20788e+07	3.42490e+36	1.39557e+02
2.82204e-03	1.00563e+23	1.20788e+07	3.19603e+36	1.39557e+02
2.88786e-03	9.38423e+22	1.20788e+07	2.98245e+36	1.39557e+02
2.95521e-03	8.75712e+22	1.20788e+07	2.78315e+36	1.39557e+02
3.02413e-03	8.17191e+22	1.20788e+07	2.59717e+36	1.39557e+02
3.09466e-03	7.62581e+22	1.20788e+07	2.42361e+36	1.39557e+02
3.16684e-03	7.11621e+22	1.20788e+07	2.26166e+36	1.39557e+02
3.24070e-03	6.64066e+22	1.20788e+07	2.11052e+36	1.39557e+02
3.31628e-03	6.19689e+22	1.20788e+07	1.96949e+36	1.39557e+02
3.39362e-03	5.78277e+22	1.20788e+07	1.83788e+36	1.39557e+02
3.47277e-03	5.39633e+22	1.20788e+07	1.71506e+36	1.39557e+02
3.55376e-03	5.03571e+22	1.20788e+07	1.60046e+36	1.39557e+02
3.63664e-03	4.69919e+22	1.20788e+07	1.49351e+36	1.39557e+02
3.72146e-03	4.38516e+22	1.20788e+07	1.39371e+36	1.39557e+02
3.80825e-03	4.09212e+22	1.20788e+07	1.30058e+36	1.39557e+02
3.89707e-03	3.81866e+22	1.20788e+07	1.21367e+36	1.39557e+02
3.98796e-03	3.56347e+22	1.20788e+07	1.13257e+36	1.39557e+02
4.08097e-03	3.32534e+22	1.20788e+07	1.05689e+36	1.39557e+02
4.17615e-03	3.10312e+22	1.20788e+07	9.86263e+35	1.39557e+02
4.27355e-03	2.89575e+22	1.20788e+07	9.20359e+35	1.39557e+02
4.37322e-03	2.70223e+22	1.20788e+07	8.58859e+35	1.39557e+02
4.47521e-03	2.52165e+22	1.20788e+07	8.01469e+35	1.39557e+02
4.57958e-03	2.35314e+22	1.20788e+07	7.47915e+35	1.39557e+02
4.68639e-03	2.19589e+22	1.20788e+07	6.97939e+35	1.39557e+02
4.79569e-03	2.04915e+22	1.20788e+07	6.51302e+35	1.39557e+02
4.90754e-03	1.91221e+22	1.20788e+07	6.07783e+35	1.39557e+02
5.02199e-03	1.78442e+22	1.20788e+07	5.67171e+35	1.39557e+02
5.13912e-03	1.66518e+22	1.20788e+07	5.29274e+35	1.39557e+02
5.25898e-03	1.55390e+22	1.20788e+07	4.93909e+35	1.39557e+02
5.38163e-03	1.45006e+22	1.20788e+07	4.60907e+35	1.39557e+02
5.50714e-03	1.35315e+22	1.20788e+07	4.30111e+35	1.39557e+02
5.63558e-03	1.26273e+22	1.20788e+07	4.01373e+35	1.39557e+02
5.76702e-03	1.17834e+22	1.20788e+07	3.74555e+35	1.39557e+02
5.90152e-03	1.09960e+22	1.20788e+07	3.49529e+35	1.39557e+02
6.03916e-03	1.02612e+22	1.20788e+07	3.26176e+35	1.39557e+02
6.18000e-03	9.57546e+21	1.20788e+07	3.04384e+35	1.39557e+02
6.32414e-03	8.93557e+21	1.20788e+07	2.84047e+35	1.39557e+02
6.47163e-03	8.33844e+21	1.20788e+07	2.65070e+35	1.39557e+02
6.62257e-03	7.78121e+21	1.20788e+07	2.47361e+35	1.39557e+02
6.77702e-03	7.26122e+21	1.20788e+07	2.30835e+35	1.39557e+02
6.93508e-03	6.77598e+21	1.20788e+07	2.15414e+35	1.39557e+02
7.09682e-03	6.32316e+21	1.20788e+07	2.01023e+35	1.39557e+02
7.26234e-03	5.90061e+21	1.20788e+07	1.87594e+35	1.39557e+02
7.43171e-03	5.50629e+21	1.20788e+07	1.75062e+35	1.39557e+02
7.60504e-03	5.13833e+21	1.20788e+07	1.63368e+35	1.39557e+02
7.78241e-03	4.79495e+21	1.20788e+07	1.52455e+35	1.39557e+02
7.96391e-03	4.47452e+21	1.20788e+07	1.42272e+35	1.39557e+02
8.14965e-03	4.17551e+21	1.20788e+07	1.32769e+35	1.39557e+02
8.33972e-03	3.89647e+21	1.20788e+07	1.23901e+35	1.39557e+02
8.53422e-03	3.63609e+21	1.20788e+07	1.15625e+35	1.39557e+02
8.73326e-03	3.39310e+21	1.20788e+07	1.07903e+35	1.39557e+02
8.93694e-03	3.16635e+21	1.20788e+07	1.00697e+35	1.39557e+02
9.14537e-03	2.95475e+21	1.20788e+07	9.39722e+34	1.39557e+02
9.35867e-03	2.75730e+21	1.20788e+07	8.76969e+34	1.39557e+02
9.57693e-03	2.57304e+21	1.20788e+07	8.18410e+34	1.39557e+02
9.80029e-03	2.40109e+21	1.20788e+07	7.63764e+34	1.39557e+02
1.00289e-02	2.24064e+21	1.20788e+07	7.12770e+34	1.39557e+02
1.02628e-02	2.09090e+21	1.20788e+07	6.65183e+34	1.39557e+02
1.05021e-02	1.95117e+21	1.20788e+07	6.20777e+34	1.39557e+02
1.07470e-02	1.82078e+21	1.20788e+07	5.79338e+34	1.39557e+02
1.09977e-02	1.69911e+21	1.20788e+07	5.40668e+34	1.39557e+02
1.12542e-02	1.58556e+21	1.20788e+07	5.04582e+34	1.39557e+02
1.15167e-02	1.47961e+21	1.20788e+07	4.70908e+34	1.39557e+02
1.17853e-02	1.38073e+21	1.20788e+07	4.39484e+34	1.39557e+02
1.20601e-02	1.28846e+21	1.20788e+07	4.10160e+34	1.39557e+02
1.23414e-02	1.20236e+21	1.20788e+07	3.82796e+34	1.39557e+02
1.26292e-02	1.12201e+21	1.20788e+07	3.57261e+34	1.39557e+02
1.29238e-02	1.04703e+21	1.20788e+07	3.33431e+34	1.39557e+02
1.32252e-02	9.77059e+20	1.20788e+07	3.11195e+34	1.39557e+02
1.35336e-02	9.11765e+20	1.20788e+07	2.90444e+34	1.39557e+02
1.38493e-02	8.50836e+20	1.20788e+07	2.71080e+34	1.39557e+02
1.41723e-02	7.93977e+20	1.20788e+07	2.53010e+34	1.39557e+02
1.45028e-02	7.40919e+20	1.20788e+07	2.36147e+34	1.39557e+02
1.48410e-02	6.91406e+20	1.20788e+07	2.20412e+34	1.39557e+02
1.51872e-02	6.45202e+20	1.20788e+07	2.05728e+34	1.39557e+02
1.55414e-02	6.02085e+20	1.20788e+07	1.92025e+34	1.39557e+02
1.59038e-02	5.61850e+20	1.20788e+07	1.79238e+34	1.39557e+02
1.62748e-02	5.24304e+20	1.20788e+07	1.67305e+34	1.39557e+02
1.66543e-02	4.89266e+20	1.20788e+07	1.56170e+34	1.39557e+02
1.70427e-02	4.56570e+20	1.20788e+07	1.45779e+34	1.39557e+02
1.74402e-02	4.26059e+20	1.20788e+07	1.36083e+34	1.39557e+02
1.78470e-02	3.97587e+20	1.20788e+07	1.27034e+34	1.39557e+02
1.82632e-02	3.71018e+20	1.20788e+07	1.18590e+34	1.39557e+02
1.86891e-02	3.46224e+20	1.20788e+07	1.10710e+34	1.39557e+02
1.91250e-02	3.23087e+20	1.20788e+07	1.03357e+34	1.39557e+02
1.95711e-02	3.01497e+20	1.20788e+07	9.64957e+33	1.39557e+02
2.00275e-02	2.81349e+20	1.20788e+07	9.00925e+33	1.39557e+02
2.04946e-02	2.62547e+20	1.20788e+07	8.41172e+33	1.39557e+02
2.09726e-02	2.45002e+20	1.20788e+07	7.85413e+33	1.39557e+02
2.14617e-02	2.28629e+20	1.20788e+07	7.33379e+33	1.39556e+02
2.19623e-02	2.13351e+20	1.20788e+07	6.84823e+33	1.39556e+02
2.24745e-02	1.99094e+20	1.20788e+07	6.39512e+33	1.39556e+02
2.29986e-02	1.85789e+20	1.20788e+07	5.97228e+33	1.39556e+02
2.35350e-02	1.73373e+20	1.20788e+07	5.57770e+33	1.39556e+02
2.40839e-02	1.61787e+20	1.20788e+07	5.20949e+33	1.39556e+02
2.46456e-02	1.50976e+20	1.20788e+07	4.86589e+33	1.39556e+02
2.52204e-02	1.40887e+20	1.20788e+07	4.54525e+33	1.39556e+02
2.58086e-02	1.31472e+20	1.20788e+07	4.24604e+33	1.39556e+02
2.64105e-02	1.22686e+20	1.20788e+07	3.96682e+33	1.39556e+02
2.70265e-02	1.14487e+20	1.20788e+07	3.70626e+33	1.39556e+02
2.76568e-02	1.06836e+20	1.20788e+07	3.46311e+33	1.39556e+02
2.83018e-02	9.96969e+19	1.20787e+07	3.23621e+33	1.39556e+02
2.89619e-02	9.30345e+19	1.20787e+07	3.02448e+33	1.39556e+02
2.96374e-02	8.68174e+19	1.20787e+07	2.82689e+33	1.39556e+02
3.03286e-02	8.10157e+19	1.20787e+07	2.64251e+33	1.39556e+02
3.10359e-02	7.56017e+19	1.20787e+07	2.47045e+33	1.39556e+02
3.17598e-02	7.05495e+19	1.20787e+07	2.30988e+33	1.39556e+02
3.25005e-02	6.58349e+19	1.20787e+07	2.16005e+33	1.39556e+02
3.32585e-02	6.14354e+19	1.20787e+07	2.02023e+33	1.39556e+02
3.40341e-02	5.73299e+19	1.20787e+07	1.88975e+33	1.39556e+02
3.48279e-02	5.34988e+19	1.20787e+07	1.76800e+33	1.39556e+02
3.56402e-02	4.99236e+19	1.20787e+07	1.65438e+33	1.39556e+02
3.64714e-02	4.65874e+19	1.20787e+07	1.54835e+33	1.39556e+02
3.73220e-02	4.34742e+19	1.20787e+07	1.44941e+33	1.39556e+02
3.81924e-02	4.05689e+19	1.20787e+07	1.35708e+33	1.39556e+02
3.90832e-02	3.78579e+19	1.20787e+07	1.27092e+33	1.39556e+02
3.99947e-02	3.53280e+19	1.20787e+07	1.19051e+33	1.39556e+02
4.09275e-02	3.29671e+19	1.20787e+07	1.11548e+33	1.39556e+02
4.18820e-02	3.07640e+19	1.20787e+07	1.04547e+33	1.39556e+02
4.28588e-02	2.87082e+19	1.20787e+07	9.80133e+32	1.39556e+02
4.38584e-02	2.67897e+19	1.20786e+07	9.19162e+32	1.39556e+02
4.48813e-02	2.49995e+19	1.20786e+07	8.62266e+32	1.39556e+02
4.59280e-02	2.33288e+19	1.20786e+07	8.09173e+32	1.39556e+02
4.69992e-02	2.17699e+19	1.20786e+07	7.59627e+32	1.39556e+02
4.80953e-02	2.03151e+19	1.20786e+07	7.13392e+32	1.39556e+02
4.92170e-02	1.89575e+19	1.20786e+07	6.70247e+32	1.39556e+02
5.03649e-02	1.76906e+19	1.20786e+07	6.29985e+32	1.39556e+02
5.15395e-02	1.65084e+19	1.20786e+07	5.92414e+32	1.39556e+02
5.27415e-02	1.54052e+19	1.20786e+07	5.57353e+32	1.39556e+02
5.39716e-02	1.43757e+19	1.20786e+07	5.24635e+32	1.39556e+02
5.52303e-02	1.34151e+19	1.20785e+07	4.94104e+32	1.39556e+02
5.65184e-02	1.25186e+19	1.20785e+07	4.65613e+32	1.39556e+02
5.78366e-02	1.16820e+19	1.20785e+07	4.39026e+32	1.39555e+02
5.91855e-02	1.09013e+19	1.20785e+07	4.14216e+32	1.39555e+02
6.05658e-02	1.01729e+19	1.20785e+07	3.91064e+32	1.39555e+02
6.19784e-02	9.49304e+18	1.20785e+07	3.69458e+32	1.39555e+02
6.34239e-02	8.85865e+18	1.20785e+07	3.49297e+32	1.39555e+02
6.49031e-02	8.26666e+18	1.20784e+07	3.30483e+32	1.39555e+02
6.64168e-02	7.71423e+18	1.20784e+07	3.12926e+32	1.39555e+02
6.79658e-02	7.19872e+18	1.20784e+07	2.96543e+32	1.39555e+02
6.95509e-02	6.71765e+18	1.20784e+07	2.81254e+32	1.39555e+02
7.11730e-02	6.26874e+18	1.20784e+07	2.66987e+32	1.39555e+02
7.28330e-02	5.84982e+18	1.20783e+07	2.53673e+32	1.39555e+02
7.45316e-02	5.45890e+18	1.20783e+07	2.41249e+32	1.39555e+02
7.62699e-02	5.09410e+18	1.20783e+07	2.29655e+32	1.39555e+02
7.80487e-02	4.75368e+18	1.20783e+07	2.18836e+32	1.39555e+02
7.98689e-02	4.43601e+18	1.20782e+07	2.08740e+32	1.39554e+02
8.17317e-02	4.13957e+18	1.20782e+07	1.99319e+32	1.39554e+02
8.36379e-02	3.86293e+18	1.20782e+07	1.90527e+32	1.39554e+02
8.55885e-02	3.60479e+18	1.20782e+07	1.82323e+32	1.39554e+02
8.75847e-02	3.36389e+18	1.20781e+07	1.74667e+32	1.39554e+02
8.96273e-02	3.13910e+18	1.20781e+07	1.67522e+32	1.39554e+02
9.17177e-02	2.92932e+18	1.20781e+07	1.60855e+32	1.39554e+02
9.38568e-02	2.73357e+18	1.20780e+07	1.54634e+32	1.39554e+02
9.60457e-02	2.55089e+18	1.20780e+07	1.48828e+32	1.39553e+02
9.82858e-02	2.38043e+18	1.20780e+07	1.43410e+32	1.39553e+02
1.00578e-01	2.22135e+18	1.20779e+07	1.38354e+32	1.39553e+02
1.02924e-01	2.07291e+18	1.20779e+07	1.33636e+32	1.39553e+02
1.05324e-01	1.93438e+18	1.20778e+07	1.29233e+32	1.39553e+02
